seed_item_id,recommended_product_id,score
32644,2571,9
32644,7075,8
32644,7730,6
36127,36126,11
36127,75267,7
36127,2408,5
36127,149153,5
15218,332,8
15218,12865,6
15218,47282,6
15218,34915,5
4422,34053,15
4422,73775,12
4422,45583,10
4422,2237,9
4422,12841,8
4422,84091,7
4422,59775,6
4422,708,5
4422,33567,5
58695,36700,13
58695,8139,6
58695,30036,6
58695,8142,5
58695,45583,5
58695,36699,5
9153,31641,11
9153,1211,7
9153,3115,6
9153,1977,6
9153,9154,5
9153,71721,5
9153,1209,5
9085,53294,13
9085,33073,12
9085,2415,11
9085,1209,11
9085,80451,10
9085,37116,10
9085,81988,9
9085,10352,9
9085,2920,7
9085,1211,7
32195,170250,5
10465,85515,19
10465,32950,11
10465,83263,11
10465,3037,11
10465,3039,10
10465,74821,9
10465,85517,8
10465,3581,6
10465,79525,6
10465,32948,6
17425,1594,12
17425,5196,7
17425,8735,7
17425,64225,5
7566,80471,16
7566,62707,13
7566,8388,7
7566,13866,6
7566,23589,5
5385,35356,5
34799,125934,7
42568,130771,11
42568,9550,10
42568,181831,9
42568,73224,9
42568,85676,7
42568,62496,6
42568,40834,6
42568,83972,6
42568,20160,6
42568,66784,5
45348,32615,7
45348,6439,5
45348,80642,5
45348,13711,5
6439,173933,18
6439,13867,13
6439,32314,12
6439,115481,11
6439,70485,10
6439,14987,9
6439,32615,7
6439,81985,6
6439,13711,6
6439,1587,6
815,35516,19
815,33752,15
815,3652,11
815,30141,10
815,35515,10
815,13023,9
815,1429,9
815,8612,9
815,36681,9
815,2222,9
8808,31375,20
8808,1382,18
8808,8807,9
8808,31372,8
8808,1466,7
8808,1364,6
8808,1381,6
8808,30954,5
8808,50527,5
12053,33837,8
12053,7707,8
12053,84268,7
12053,55373,6
12053,47324,5
19588,13960,8
19588,9779,7
19588,47798,7
19588,13831,5
19588,32769,5
34216,32769,13
34216,6445,11
34216,13831,9
34216,11700,9
34216,2866,8
34216,2863,6
34216,5285,5
27198,13831,12
27198,6327,7
27198,13629,6
27198,2755,6
27198,9673,6
27198,11123,6
27198,2866,5
27198,11855,5
27198,32769,5
27198,32138,5
33886,33707,19
33886,377283,9
33886,2360,5
41212,83220,9
41212,33761,5
197589,5132,7
197589,20014,5
35497,14000,10
35497,25417,5
25417,47737,6
25417,35497,5
25417,14000,5
25211,6249,14
25211,14000,11
25211,6757,7
25211,143176,6
25211,20029,5
25211,35401,5
35860,29414,6
58147,21141,10
58147,6431,9
58147,18287,7
58147,83937,6
58147,76690,5
58147,65936,5
58147,30708,5
58147,21207,5
21141,58147,10
21141,83937,8
21141,21207,8
21141,6431,7
21141,25036,6
21141,81640,6
21141,64047,5
21141,83902,5
21141,90255,5
21141,49203,5
3174,10589,7
70247,404,6
70247,81086,5
70247,37772,5
70247,49306,5
404,70247,6
84289,30863,12
84289,1189,11
84289,47926,11
84289,60638,10
84289,801,9
84289,6472,9
84289,35404,9
84289,34818,8
84289,51290,8
84289,1632,8
60638,801,30
60638,1189,29
60638,47926,28
60638,1253,27
60638,6445,18
60638,735,17
60638,34818,16
60638,35404,15
60638,8180,14
60638,30739,12
52935,83064,16
52935,7866,8
52935,31399,6
52935,27724,6
52935,2631,6
52935,377282,5
52935,105717,5
52935,52936,5
52935,35394,5
79557,35712,11
79557,5762,10
79557,68337,6
79557,24817,6
68116,49419,6
68116,68337,6
68116,5762,6
68116,89938,5
5892,36392,15
5892,3536,12
5892,35403,11
5892,5893,10
5892,55594,8
5892,14280,8
5892,47296,7
5892,4982,7
5892,176018,7
5892,14123,7
2877,34215,25
2877,32769,18
2877,3904,17
2877,34217,15
2877,2866,13
2877,5289,12
2877,6445,10
2877,32138,9
2877,34380,9
2877,5446,8
34644,9779,8
34644,13629,6
34644,77232,5
34644,13960,5
34644,6327,5
9848,70942,5
32894,13629,7
32894,9779,5
55615,33818,14
55615,11076,11
55615,84405,11
55615,30409,10
55615,5352,9
55615,7504,8
55615,32166,8
55615,41321,6
55615,43720,5
55615,2329,5
11429,86227,27
11429,10856,8
11429,155745,8
11429,51193,7
74491,74645,22
74491,14213,10
74491,48859,10
74491,54405,6
74491,4334,5
74491,79848,5
74491,58081,5
74491,63485,5
4334,14213,12
4334,48859,8
4334,63485,7
4334,74645,6
4334,46364,6
4334,74491,5
27103,37654,11
27103,346,10
27103,33583,7
27103,7527,5
27103,110895,5
7527,32150,9
7527,52870,9
7527,346,7
7527,37654,7
7527,27103,5
7527,92881,5
7527,15488,5
58114,9135,6
58114,62763,5
44582,18250,6
44582,48772,5
44582,56432,5
47902,54952,16
47902,83535,16
47902,30151,9
47902,9231,8
47902,8886,7
47902,12911,7
47902,1788,7
47902,30410,6
47902,13048,6
47902,45493,6
13677,11360,5
33372,11360,8
33372,47149,5
17353,13105,6
17353,9271,6
17353,86992,5
17353,32706,5
17353,6117,5
1596,11338,32
1596,3719,31
1596,54421,24
1596,1285,21
1596,33890,20
1596,3440,18
1596,8846,17
1596,2973,16
1596,33484,16
1596,12159,15
2973,31756,19
2973,7741,18
2973,1596,16
2973,11338,15
2973,54421,15
2973,3719,15
2973,1285,10
2973,33484,9
2973,10988,9
2973,5659,8
12159,1596,15
12159,11338,7
12159,8846,7
12159,53939,6
12159,33484,6
12159,54421,6
12159,2973,5
12159,4759,5
12159,7741,5
701,4028,8
701,33825,6
701,4026,6
701,73504,5
701,35587,5
701,8178,5
701,2831,5
12207,14458,12
12207,90877,9
12207,23940,8
12207,35595,6
12207,123131,5
12207,61468,5
12207,9344,5
68387,7250,10
68387,34797,10
68387,13360,8
68387,8715,7
68387,14614,6
68387,6697,6
68387,36551,5
68387,81968,5
68387,4989,5
68387,69390,5
36082,13663,23
36082,14001,19
36082,69167,13
36082,36358,13
36082,6080,8
36082,13931,8
36082,5232,7
36082,36768,6
36082,36083,5
36082,47296,5
79708,19809,9
7881,1702,5
7788,1702,6
7788,72852,5
1702,7788,6
1702,7881,5
1702,169767,5
1702,2979,5
1702,2905,5
488,7968,8
488,6857,8
488,81175,7
488,2322,6
488,15555,6
488,129279,6
488,9496,6
488,11684,5
488,7956,5
81175,488,7
81175,129279,6
81175,7968,5
77984,11487,8
77984,163847,6
77984,171534,6
77984,4485,6
77984,148559,6
77984,36567,6
77984,3999,5
77984,34128,5
77984,44670,5
77984,18165,5
33974,28301,5
10224,332,17
10224,12865,8
10224,33531,8
10224,34915,8
10224,26685,7
10224,6282,7
10224,18765,6
10224,100315,6
10224,89978,5
10224,9141,5
72135,18765,8
72135,6282,7
72135,12865,6
72135,33531,6
72135,6430,5
72135,332,5
72135,380970,5
12702,682,47
12702,49272,35
12702,34222,22
12702,10667,19
12702,57798,18
12702,6446,17
12702,11989,15
12702,35874,14
12702,49920,14
12702,8329,14
9511,68337,6
9511,35712,5
9511,89938,5
37042,55027,12
37042,195,12
37042,36580,11
37042,35787,8
37042,69131,8
37042,5858,7
37042,12448,7
37042,80501,6
37042,44356,6
37042,7821,6
39993,9051,5
14357,35598,6
14357,13043,5
19125,13043,8
78059,130736,5
90467,7719,7
90467,6237,7
90467,6297,6
90467,52501,5
90467,2641,5
24634,89647,23
24634,69992,12
24634,80918,11
24634,70066,10
24634,1523,9
24634,13697,9
24634,1749,9
24634,65241,7
24634,4241,6
24634,8920,6
33998,1749,9
33998,80918,9
33998,69992,9
33998,4241,7
33998,8920,7
33998,18266,7
33998,70066,6
33998,13697,6
33998,65241,6
33998,11194,5
4241,23655,12
4241,69992,10
4241,70066,9
4241,11194,8
4241,89647,8
4241,33998,7
4241,80918,7
4241,24634,6
4241,1523,6
4241,135807,6
70066,8920,28
70066,13697,27
70066,69992,26
70066,89647,23
70066,80918,20
70066,1523,18
70066,1749,14
70066,24634,10
70066,4241,9
70066,12927,9
8920,70066,28
8920,13697,14
8920,69992,14
8920,1523,12
8920,89647,11
8920,11194,10
8920,1749,9
8920,33998,7
8920,24634,6
8920,375845,6
11194,8920,10
11194,4241,8
11194,70066,8
11194,80918,6
11194,23655,6
11194,69992,6
11194,33998,5
11194,12927,5
56627,35786,8
56627,11634,8
56627,4076,8
56627,25369,7
56627,6297,5
35786,4076,17
35786,11634,10
35786,25369,9
35786,56627,8
35786,6297,8
35786,10989,5
89848,5588,6
9708,31825,7
9708,32180,5
4021,69822,7
4021,1708,6
4021,31687,5
31687,133,23
31687,1708,22
31687,74332,11
31687,83386,11
31687,80584,10
31687,8274,8
31687,25273,7
31687,4021,5
31687,691,5
31687,31411,5
29350,13234,8
29350,24804,5
29350,35663,5
37032,7442,9
37032,80245,6
37032,58731,5
21464,8174,14
21464,39189,8
21464,7442,6
21464,700,6
21464,53746,5
21464,38310,5
21464,70142,5
21464,1186,5
48127,1084,7
48127,15683,6
48127,599,5
135876,31616,13
135876,90797,9
135876,4868,9
135876,13894,8
135876,88855,7
135876,11943,6
135876,13340,6
135876,2815,5
135876,142719,5
135876,12601,5
126099,126100,7
126099,3185,7
36451,10858,51
36451,44119,17
36451,30442,16
36451,9578,15
36451,36602,15
36451,46840,14
36451,90349,13
36451,5132,12
36451,40464,12
36451,10691,11
64823,8076,7
64823,12834,5
17746,5309,16
17746,31740,7
17746,23171,6
17746,33202,5
5309,17746,16
5309,83474,14
5309,31740,13
5309,23171,10
5309,24566,10
5309,35358,9
5309,3200,7
5309,74887,7
5309,45852,7
5309,10551,7
36352,6462,17
36352,11053,13
36352,38006,9
36352,34243,9
36352,182003,6
36352,26242,5
26242,36352,5
26242,6462,5
225892,11053,9
225892,6462,7
225892,7810,5
225892,181206,5
225892,42735,5
182003,11053,7
182003,36352,6
182003,7810,5
6462,36352,17
6462,11053,14
6462,42735,10
6462,38006,9
6462,225892,7
6462,12577,7
6462,14371,7
6462,198997,6
6462,26242,5
6462,7810,5
74955,6188,12
74955,82807,10
74955,33890,6
74955,11119,6
74955,42586,5
74955,101290,5
74955,82823,5
74955,75342,5
36973,14743,17
36973,16097,14
36973,1189,14
36973,35404,12
36973,7457,9
36973,47926,9
36973,3469,8
36973,2648,7
36973,14651,6
36973,69377,6
8405,8388,11
8405,62707,10
8405,58126,9
8405,1809,6
8405,30165,5
8405,8404,5
8405,34526,5
83906,16046,16
83906,32589,6
83906,48892,5
32590,16046,5
16046,83906,16
16046,32590,5
16046,32589,5
54740,84875,12
54740,32342,8
54740,2507,7
54740,84517,6
54740,32708,5
54740,67218,5
54740,17050,5
54740,67634,5
43085,10290,6
43085,17050,5
31573,9989,7
31573,75255,6
31573,30340,6
31573,48570,6
31573,30366,6
31573,73719,6
31573,9476,5
31573,14191,5
31573,7825,5
31573,30122,5
9067,5178,7
9067,46491,7
12856,7481,11
12856,543,9
12856,30507,9
12856,7483,8
12856,20952,7
12856,17719,6
12856,24426,5
12856,47917,5
12856,13972,5
94345,167981,7
94345,21382,5
94345,82198,5
167981,94345,7
10632,5525,12
10632,57568,10
10632,3362,8
10632,8859,7
10632,87875,6
149780,14525,6
149780,126514,6
149780,67608,5
149780,69238,5
149780,171522,5
36573,36572,11
36573,10276,10
36573,58736,7
36573,6502,7
36573,44066,6
36573,70659,6
36573,30670,6
36573,15386,6
36573,55379,6
36573,1985,6
75421,29209,8
75421,6961,7
68917,13775,6
68917,79706,5
68917,57945,5
68917,58272,5
28686,34659,5
28686,25470,5
28686,141732,5
12052,25470,8
25470,12052,8
25470,82489,6
25470,166407,6
25470,28686,5
25470,34937,5
25470,60543,5
25470,115479,5
25470,12188,5
25470,1759,5
25470,31315,5
64226,172,13
64226,173,11
64226,80615,11
64226,6957,11
64226,61537,10
64226,66127,10
64226,75527,10
64226,59063,9
64226,30185,8
64226,6654,7
13011,35380,5
2801,2812,6
30835,60183,13
30835,44182,12
30835,2554,10
30835,62762,9
30835,81744,5
7914,30623,18
7914,59713,10
7914,84556,10
7914,30467,9
7914,41004,7
7914,30757,5
7914,234031,5
76170,23643,8
76170,18245,8
76170,32184,7
76170,8725,6
76170,87079,5
76170,32004,5
2580,8195,8
2580,32355,8
2580,32184,7
2580,11150,6
2580,71992,6
1840,75667,12
1840,1089,11
1840,69678,11
1840,45542,9
1840,75896,8
1840,31117,8
1840,31923,7
1840,34611,6
1840,41531,6
1840,30669,6
46711,1895,6
1895,2843,17
1895,33049,17
1895,52499,16
1895,9750,13
1895,32756,12
1895,10672,12
1895,9371,12
1895,10536,10
1895,68859,10
1895,31826,10
49806,10565,69
49806,89716,41
49806,6279,39
49806,49562,34
49806,62241,21
49806,83928,20
49806,8453,17
49806,62466,16
49806,24683,12
49806,3395,11
17568,84228,11
17568,35749,8
17568,35106,7
17568,5986,7
17568,60213,6
17568,7705,6
17568,21194,6
17568,606,5
17568,180425,5
32174,60213,6
32174,48546,6
32174,35749,5
32174,202335,5
60213,35749,17
60213,48546,8
60213,84228,7
60213,17568,6
60213,32174,6
60213,7705,6
60213,7581,5
60213,21194,5
60213,5986,5
60213,35106,5
10008,31111,6
1203,83190,7
1203,86400,6
1203,11718,6
129298,38411,5
30072,34491,11
30072,8504,8
30072,3635,7
30072,19888,5
30072,14422,5
30072,9029,5
30072,2985,5
1483,21784,5
1483,46525,5
1483,62084,5
19888,9029,7
19888,30072,5
19888,15908,5
19888,43353,5
19888,311131,5
19888,43,5
46525,21784,14
46525,3299,12
46525,23016,10
46525,42163,9
46525,5182,9
46525,11354,8
46525,36351,6
46525,30206,6
46525,1483,5
46525,31951,5
766,42163,7
766,128301,6
766,4104,5
766,36351,5
766,35479,5
5362,46708,24
5362,4515,16
5362,12803,10
5362,34564,7
5362,77573,7
5362,13540,6
5362,126180,5
5362,383163,5
5362,36521,5
5362,128541,5
7918,30461,12
7918,695,9
7918,89283,6
7918,70818,5
7918,60009,5
47503,5848,5
5940,11945,6
31260,1260,17
31260,31261,16
31260,16082,15
31260,10818,14
31260,33324,14
31260,87395,9
31260,10812,8
31260,69626,8
31260,65986,8
31260,4511,7
99672,84852,6
99672,12372,5
99672,12577,5
44700,83484,10
44700,77232,9
44700,74840,8
44700,11823,6
60714,13972,6
60714,8442,5
60714,7481,5
60714,1183,5
58743,7481,11
58743,47917,6
58743,30507,5
46968,35889,25
46968,13695,20
46968,57932,12
46968,35768,12
46968,7481,12
46968,35888,10
46968,6067,10
46968,13700,9
46968,18907,9
46968,13696,9
81086,81298,5
81086,70247,5
27811,75267,6
27811,24368,6
27811,53433,5
27811,33227,5
27811,156781,5
33227,27811,5
156781,27811,5
20627,7685,6
66678,88162,5
9879,607,8
9879,10674,7
9879,51257,7
9879,31240,6
9879,40507,6
9879,698,5
9879,8252,5
9879,7837,5
9879,30718,5
9879,32926,5
5275,9971,19
5275,9437,18
5275,45,15
5275,5481,15
5275,6808,15
5275,8159,10
5275,29147,10
5275,6368,8
5275,10081,8
5275,13995,5
70845,8174,20
70845,38310,16
70845,58731,13
70845,7442,13
70845,31567,10
70845,46007,9
70845,80245,9
70845,36252,9
70845,15248,8
70845,700,7
53407,61987,5
12035,130513,6
12035,34564,5
88761,10858,6
88761,5132,5
30981,9515,11
30981,10858,10
30981,5132,9
30981,10263,8
30981,33404,8
30981,40464,7
30981,10691,7
30981,30442,7
30981,64067,7
30981,61431,7
35409,594,18
35409,12982,17
35409,14179,16
35409,8047,15
35409,595,14
35409,35408,14
35409,36334,14
35409,49602,13
35409,12992,10
35409,69465,10
7464,57904,7
7464,14956,6
7464,32817,5
7464,2142,5
14956,57904,11
14956,2142,7
14956,7464,6
14956,2745,5
14956,41,5
14956,9277,5
33819,90107,7
33819,36332,7
33819,36329,7
13629,9779,24
13629,13831,10
13629,32769,10
13629,32138,10
13629,11855,9
13629,2755,8
13629,70465,7
13629,32894,7
13629,77232,7
13629,13960,7
11236,36934,8
11236,11237,5
6274,35732,7
6274,7504,6
46948,5352,9
46948,33818,6
46948,7737,5
66963,4478,11
66963,33818,9
66963,7504,6
66963,34764,5
66963,6442,5
88779,4830,8
88779,15536,8
88779,127092,7
88779,124898,5
133997,36351,7
133997,29702,6
133997,42163,5
133997,35479,5
133997,68215,5
133997,80645,5
16502,124898,7
16502,563,6
16502,110521,6
4830,88779,8
4830,15536,7
31075,21327,5
26518,21327,7
26518,50338,7
26518,11969,6
26518,43670,5
1306,50338,5
3261,36342,18
3261,128737,8
3261,69119,5
3261,48670,5
3261,22991,5
12970,12963,10
12970,13014,8
12970,36136,8
12970,5835,7
12970,68354,7
12970,5414,6
12970,6496,6
12970,35734,6
12970,79156,5
12970,58095,5
69826,8140,8
57904,2142,23
57904,9571,17
57904,14956,11
57904,8825,10
57904,90107,9
57904,1179,8
57904,47283,8
57904,2745,7
57904,7464,7
57904,2038,6
2038,20688,7
2038,8079,7
2038,57904,6
2038,13350,6
2038,64648,5
2038,8647,5
2038,1179,5
70136,11053,6
38006,11053,12
38006,7810,9
38006,36352,9
38006,6462,9
38006,42735,7
38006,198997,5
27724,35894,17
27724,30877,13
27724,21281,11
27724,7511,11
27724,377282,11
27724,5667,9
27724,112577,8
27724,61538,8
27724,129332,6
27724,2253,6
11791,24629,9
11791,125119,9
11791,69891,8
11791,5707,7
11791,49243,6
11791,132400,5
11791,13971,5
11791,174969,5
11791,33506,5
129332,30877,12
129332,61538,8
129332,35894,7
129332,27724,6
129332,58905,6
129332,22417,6
129332,12990,6
129332,17781,5
24629,49243,15
24629,11791,9
24629,132400,7
24629,21812,7
24629,8931,5
24629,14353,5
69377,35404,11
69377,7457,9
69377,47926,8
69377,44524,7
69377,1189,7
69377,1253,7
69377,36973,6
69377,7232,6
69377,7233,6
69377,34818,5
84128,114857,5
56115,7922,7
56115,9642,6
79577,31013,41
79577,1356,27
79577,82091,26
79577,39388,21
79577,11542,20
79577,6464,20
79577,31936,18
79577,1932,15
79577,33157,14
79577,60,13
25005,3462,6
25005,4297,5
25005,148298,5
49830,12778,6
49830,8719,6
49830,33382,5
49830,3727,5
49830,33339,5
12778,49830,6
543,7481,42
543,32232,36
543,30507,30
543,30659,23
543,20952,19
543,47917,17
543,6449,15
543,30660,14
543,514,12
543,35888,12
4068,4318,5
4318,13046,16
4318,36569,12
4318,7321,7
4318,25205,7
4318,90697,7
4318,16382,7
4318,83383,6
4318,4319,6
4318,4068,5
4318,9796,5
35663,13296,7
35663,13234,7
35663,35656,6
35663,130985,6
35663,29350,5
35663,24804,5
35663,35693,5
36208,46794,6
36208,90308,5
9891,2415,11
9891,15998,8
9891,17567,7
9891,9890,6
9891,116909,6
53521,59179,9
53521,10352,6
53521,11480,6
53521,81988,6
53521,2415,5
53521,53294,5
53521,34836,5
53521,66096,5
53521,2922,5
141264,9995,7
2401,2552,11
2401,11352,7
2401,6816,6
2401,579,6
2401,11588,5
2401,7624,5
60946,34849,6
34849,60946,6
34849,41781,5
33784,8549,5
2223,4732,5
4364,20055,5
4364,45730,5
4364,9074,5
4364,4450,5
10990,2820,22
10990,3578,20
10990,5643,17
10990,36266,16
10990,3879,11
10990,35376,11
10990,5891,10
10990,6372,10
10990,33363,9
10990,10844,8
35376,2820,28
35376,5643,18
35376,34641,16
35376,5874,14
35376,10990,11
35376,10844,5
20055,4364,5
20055,45730,5
66716,10990,5
46964,6221,10
46964,13345,7
46964,5839,6
5360,36094,13
5360,13620,8
5360,90479,7
5360,6848,5
1780,1708,15
1780,133,13
1780,2571,8
1780,25273,7
1780,21062,6
1780,42426,6
1780,74332,5
1780,13968,5
10620,6742,7
2761,10403,7
2761,65700,5
378490,20416,5
378490,36577,5
43670,16608,13
43670,2039,12
43670,62446,9
43670,21327,6
43670,26518,5
62446,43670,9
755,86216,7
755,34212,6
755,80956,6
755,1503,5
11319,10867,5
37596,10069,11
37596,33172,8
37596,20881,6
37596,10068,5
10033,7780,18
10033,8504,13
10033,105858,9
10033,30070,9
10033,31928,9
10033,3925,9
10033,11981,8
10033,117333,8
10033,3635,8
10033,11247,8
10069,10068,13
10069,37596,11
10069,305,10
10069,33172,10
10069,32858,8
10069,32184,7
10069,20881,7
10069,11999,6
10069,90678,6
10069,35580,6
37788,30438,5
37788,31809,5
133472,19475,9
133472,126170,9
19475,133472,9
19475,126170,9
126170,133472,9
126170,19475,9
7827,10041,5
7827,89189,5
57106,2276,6
57106,10041,6
57106,11529,5
57106,283,5
13040,57574,14
13040,28447,7
13040,32029,7
13040,130874,7
13040,31516,6
13040,44220,5
13040,30420,5
13040,65225,5
13040,36023,5
57574,13040,14
57574,28447,14
57574,130874,11
57574,46759,8
57574,33015,6
57574,202587,6
57574,36023,6
57574,5487,6
57574,29733,6
35864,59203,9
35864,19405,8
35864,75457,5
36186,36382,16
36186,7132,12
36186,79615,10
36186,30594,8
36186,25185,7
36186,6074,6
36186,33798,6
36186,4181,5
36186,4825,5
36186,90454,5
24775,22491,5
158506,36365,5
60829,1689,8
60829,32202,5
83287,1853,8
83287,114192,5
3229,9539,7
3229,1254,5
2431,9539,5
7748,36055,7
7748,14912,5
6506,19831,6
6506,36083,5
35724,5067,10
35724,13894,10
35724,88855,9
35724,2815,8
35724,11943,7
35724,13251,7
35724,31616,6
35724,4869,6
35724,12601,6
35724,90797,6
18743,80202,5
11680,227946,6
11680,19705,6
11680,104502,5
11680,6358,5
25244,19555,5
25244,19705,5
5904,90386,12
5904,35849,8
5904,143895,7
5904,162573,5
4023,1853,6
4023,35251,5
4023,36391,5
13338,79178,11
13338,2828,8
13338,35378,8
13338,13997,7
13338,6503,7
13338,46805,6
13338,36386,6
13338,79141,6
13338,6221,5
13338,5450,5
7505,80334,8
7505,31923,7
7505,31924,6
7505,82984,5
7505,31117,5
73382,9338,19
73382,40986,15
73382,32902,15
73382,32661,11
73382,22900,7
73382,12951,6
73382,74448,6
73382,32738,6
73382,5396,5
73382,28794,5
12951,73382,6
12951,32661,5
33975,54952,31
33975,4128,18
33975,55066,9
33975,13987,9
33975,29572,9
33975,8886,8
33975,13986,8
33975,43236,7
33975,30410,7
33975,1907,7
74134,8867,11
74134,30711,10
74134,33969,9
74134,30627,6
74134,41750,5
74134,8078,5
2048,16053,7
79615,7132,20
79615,36186,10
79615,30594,9
79615,36382,9
79615,34738,7
79615,57985,6
79615,128749,5
79615,33798,5
143176,6249,9
143176,25211,6
6868,35640,5
6868,9582,5
128652,23959,5
40769,58115,16
40769,2023,14
40769,6473,12
40769,8745,10
40769,5825,10
40769,90002,9
40769,189,8
40769,9501,8
40769,25404,8
40769,62963,8
84488,9354,10
84488,10605,10
84488,3732,9
84488,10307,8
84488,1042,8
84488,9240,8
84488,2395,8
84488,14885,8
84488,5308,8
84488,24566,6
79617,6249,17
79617,14000,10
79617,36608,10
79617,36012,7
79617,58131,5
79617,6757,5
79617,90138,5
79617,6096,5
79617,6254,5
34258,44958,7
26827,6929,10
26827,6928,9
26827,18529,7
26827,34637,6
26827,44958,6
34318,131143,5
207664,150472,8
207664,204640,6
77310,6775,6
77310,160815,5
35960,25612,12
35960,6973,10
35960,30410,5
36808,58117,8
36808,11347,7
36808,1136,6
36808,34081,6
36808,35819,5
36808,10453,5
21547,13685,5
21547,5795,5
13676,36088,11
13676,60805,9
13676,13678,8
13676,8539,5
13676,47084,5
8539,60805,6
8539,13676,5
8539,58613,5
6888,14404,8
6888,69146,6
6888,6886,5
6888,14388,5
6888,36742,5
6888,133741,5
6888,133732,5
39267,40969,10
39267,2589,10
39267,85997,5
65048,37524,8
4208,37524,6
4208,39685,6
4208,76873,6
46958,31079,7
46958,6327,5
46958,57654,5
46958,6445,5
46958,158334,5
90122,5176,7
90122,90121,7
90122,66669,7
90122,18510,6
90122,31981,6
90122,28885,5
9852,66669,14
9852,50551,6
9852,5176,6
9852,18510,6
9852,163867,5
9852,45147,5
68769,11338,50
68769,54421,37
68769,33890,36
68769,30087,35
68769,7553,22
68769,4759,22
68769,4926,19
68769,11114,14
68769,78270,11
68769,14016,10
134006,12808,10
134006,33656,9
134006,76793,9
134006,12443,7
134006,83504,6
134006,4909,5
6128,36094,6
89753,7982,19
89753,2670,13
89753,35084,10
89753,33690,9
89753,1837,8
89753,5090,8
89753,20986,8
89753,90021,8
89753,5304,8
89753,68781,7
85591,11740,17
85591,10065,16
85591,83753,16
85591,2670,15
85591,33107,13
85591,7982,9
85591,32642,8
85591,35299,7
85591,164581,6
85591,69931,6
62787,2229,6
2229,62787,6
2229,27276,5
3686,53354,11
3686,1597,10
3686,1510,8
3686,33451,7
3686,86334,7
3686,1397,6
3686,8848,6
3686,58113,5
3686,126007,5
17870,53354,11
17870,33557,8
17870,3498,7
17870,30313,6
17870,90273,5
17870,58113,5
17870,11246,5
23240,54695,6
53742,9371,10
75896,1089,13
75896,31923,13
75896,1840,8
75896,75667,6
75896,85612,6
75896,31924,6
75896,8183,6
75896,32770,5
75896,112510,5
9249,83463,9
9249,4395,9
9249,83289,7
9249,4431,7
9249,17975,6
9249,6627,6
9249,35291,6
9249,131013,6
9249,34990,5
9249,139613,5
3083,619,6
37644,423,6
37644,619,5
3438,4031,5
58018,12543,6
58018,13865,5
58018,36252,5
7400,6447,8
7400,79314,6
7400,30833,5
7400,31574,5
13865,128630,6
13865,58018,5
13865,46007,5
13865,43897,5
41170,170936,5
27474,9062,8
27474,2217,7
29700,36398,10
29700,29701,8
29700,29699,6
29701,29700,8
29701,29699,7
29701,36398,7
43441,33818,14
43441,2329,12
43441,30409,7
43441,32166,6
43441,3113,6
43441,47143,5
43441,10362,5
47143,33818,9
47143,2329,8
47143,5352,8
47143,32166,8
47143,30409,7
47143,7504,7
47143,9238,6
47143,3456,6
47143,43441,5
47143,3113,5
7232,1189,11
7232,11951,8
7232,14743,7
7232,7233,7
7232,16097,6
7232,35404,6
7232,69377,6
7232,7457,6
7232,36973,5
7232,30863,5
5124,10357,8
5124,35404,6
5124,80043,6
5124,1189,5
5124,12652,5
5124,69036,5
11121,9779,8
11121,13831,5
75956,66493,9
75956,16097,8
75956,3469,7
75956,30863,7
75956,64825,6
75956,17937,5
60662,32138,13
60662,13831,12
60662,6327,12
60662,31079,10
60662,32769,7
60662,60663,7
60662,64594,6
60662,2115,6
60662,6445,6
60662,1189,5
43345,3541,10
43345,75688,9
43345,4151,8
43345,58736,6
43345,40639,6
43345,11652,5
43345,29516,5
14000,6249,43
14000,6757,31
14000,79900,29
14000,36608,28
14000,58131,28
14000,36012,18
14000,36784,16
14000,36782,11
14000,25211,11
14000,35497,10
50245,10944,26
50245,2858,26
50245,19054,11
50245,65503,10
50245,19052,8
50245,61205,8
50245,46686,8
50245,150427,7
50245,82696,6
50245,150428,6
11867,13133,17
11867,74774,13
11867,2678,11
11867,45563,8
11867,29660,5
24827,18741,9
24827,37901,7
24827,55011,6
47283,8825,23
47283,5650,19
47283,9582,17
47283,3226,15
47283,2142,14
47283,8647,13
47283,8646,11
47283,124860,10
47283,8079,10
47283,13831,9
12012,66537,7
12012,47147,6
57777,57688,25
57777,10196,14
57777,34407,11
57777,7241,10
57777,36051,9
57777,58524,9
57777,33064,8
57777,31359,8
57777,114385,8
57777,34922,7
13674,47310,6
40078,33602,10
40078,11107,9
40078,16285,8
40078,61741,8
40078,26928,6
40078,166375,6
40078,1624,5
40078,404574,5
8319,14831,6
11237,11236,5
11237,36934,5
30564,5033,12
30564,41203,7
59421,82840,5
59421,12872,5
128866,421,6
128866,11664,5
6277,35143,11
6277,4603,10
6277,34081,9
6277,4053,9
6277,69749,8
6277,433,8
6277,58117,7
6277,1136,7
6277,73458,5
6277,68558,5
17574,23622,14
17574,2813,7
17574,35071,6
17574,154144,5
23622,17574,14
23622,2813,12
23622,173026,8
23622,35071,7
23622,98330,6
23622,11933,6
23622,27594,6
23622,170250,5
23622,77394,5
23622,154144,5
5926,45071,5
1179,71673,21
1179,8647,18
1179,521,11
1179,2142,10
1179,31367,9
1179,113897,9
1179,57904,8
1179,8825,8
1179,8589,6
1179,3298,6
5156,359,18
5156,9476,17
5156,7826,15
5156,70223,13
5156,73719,13
5156,7825,13
5156,30340,12
